idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m,predicao_credito
43,0,4,0,1,1,0,34,5,1,1,6034.61,4712.54,67,0
61,0,0,2,2,0,0,55,4,3,2,2194.31,4069.16,80,0
47,0,3,0,0,1,0,34,4,3,1,1963.23,3492.11,59,0
41,0,4,3,3,4,0,22,4,3,2,1438.14,2534.91,52,1
45,0,3,2,2,0,0,40,4,3,1,2922.64,3895.93,70,0
50,1,4,3,0,1,0,45,4,1,3,6943.21,4946.55,80,0
57,1,2,1,0,4,0,44,5,4,3,34516.06,1882.8,48,1
45,0,3,3,0,4,0,33,5,4,3,4345.31,1918.61,31,1
50,0,3,1,1,0,0,40,5,4,4,4248.02,2271.61,36,1
51,0,1,4,2,0,0,42,3,2,2,1438.26,4211.38,64,0
53,0,3,2,1,0,0,43,5,2,1,2383.11,4917.31,78,0
55,0,1,1,2,0,0,45,4,3,2,1677.81,4588.17,68,0
40,0,1,0,2,4,0,33,4,2,2,2392.02,4309.54,86,0
52,0,3,3,2,0,0,40,3,3,2,3474.47,2675.3,37,1
48,1,4,2,2,2,0,43,5,3,3,8737.4,3876.01,55,0
44,0,1,2,0,4,0,36,3,3,3,3517.31,2403.26,48,1
60,0,1,1,0,4,0,55,3,3,3,13397.24,5049.02,75,0
65,0,0,2,0,0,0,55,5,1,2,6352.5,3709.92,77,0
46,0,5,0,0,0,0,36,6,3,3,1787.48,4084.72,79,0
62,1,0,0,0,2,0,51,3,4,2,18734.22,2112.5,52,1
47,0,2,3,2,0,0,36,6,3,3,1438.11,3832.14,87,0
50,1,2,4,1,1,0,43,5,4,2,3525.83,4742.03,62,0
43,1,4,4,3,2,0,33,4,4,3,2067.63,4565.34,65,0
45,0,4,2,2,0,0,36,6,4,1,2051.5,4355.4,87,0
46,1,3,3,0,4,0,30,5,2,1,27378.73,3934.09,78,0
38,0,2,4,2,0,0,28,5,4,2,1614.95,2437.86,46,1
49,1,3,3,0,0,0,38,5,1,3,7862.08,3645.81,82,0
47,1,3,3,2,2,0,36,5,3,1,4284.65,4948.7,85,0
47,0,3,2,2,0,0,37,1,2,2,1438.1,2393.68,36,1
55,0,2,2,1,0,0,49,5,1,2,1438.43,4573.33,93,0
62,1,1,1,0,2,0,49,3,2,3,21805.96,4694.87,79,0
55,1,2,2,0,2,0,36,5,4,1,4712.28,4277.51,66,0
33,1,2,2,2,2,0,28,6,4,2,1698.28,2448.83,40,1
41,0,5,2,0,1,0,26,4,4,3,2264.49,4150.75,83,0
54,0,1,2,2,0,0,39,3,4,2,2720.04,5103.94,81,0
55,1,3,4,3,4,0,40,3,4,1,15631.89,4313.15,67,0
43,0,3,2,0,1,0,36,5,4,2,2594.37,4503.85,67,0
52,1,3,1,2,3,0,46,4,3,2,15011.21,1821.08,36,1
47,0,4,2,0,0,0,39,3,4,3,1548.65,4420.65,71,0
52,0,3,2,0,0,0,46,3,3,3,2700.46,4171.58,78,0
45,0,4,0,2,1,0,35,6,0,1,2919.64,4194.41,72,0
50,0,4,2,0,4,0,44,5,1,1,10721.85,4962.83,74,0
44,1,3,1,0,1,0,29,5,4,1,6125.1,5481.02,68,0
42,0,2,2,2,0,0,29,5,4,3,3200.15,5026.67,79,0
53,0,3,4,1,4,0,48,5,2,2,12286.34,4960.92,83,0
51,1,2,3,2,3,0,45,3,1,3,21543.61,3928.82,82,0
52,1,3,3,2,4,0,47,3,4,2,6355.74,4009.17,74,0
52,0,2,0,2,0,0,41,4,2,2,5616.18,3410.62,62,0
50,0,1,2,2,1,0,40,6,2,2,2661.41,4615.95,82,0
38,1,1,3,2,2,0,36,4,2,1,2836.02,4121.04,83,0
50,0,2,0,2,1,0,45,6,3,3,1438.72,4670.55,82,0
51,0,2,4,0,4,0,45,6,1,3,2109.02,4321.12,58,0
48,1,2,1,0,2,0,40,4,4,5,14951.97,3899.52,68,0
47,1,3,2,2,2,0,36,5,2,3,1591.93,3698.81,79,0
51,0,2,4,1,4,0,40,6,4,3,8930.26,2167.72,38,1
36,0,1,2,0,4,0,36,6,1,3,4685.14,4560.93,81,0
45,0,5,4,2,4,0,29,5,1,3,2556.0,4888.17,78,0
53,0,1,1,0,0,0,43,6,2,3,2172.53,4657.13,82,0
54,0,1,2,2,4,0,50,4,3,0,2912.76,2465.38,54,1
53,0,3,1,2,0,0,35,4,1,3,3390.06,4585.44,78,0
47,0,4,4,0,0,0,36,4,2,3,2193.86,4755.14,81,0
51,0,2,1,2,4,0,36,5,3,3,17412.13,4997.91,84,0
40,0,4,3,0,0,0,20,4,2,3,2801.69,4568.06,83,0
43,1,3,4,0,2,0,31,4,1,2,11186.14,3692.72,84,0
50,0,1,1,0,0,0,39,4,2,5,2434.48,4498.2,76,0
53,0,3,4,0,4,0,43,3,2,3,1790.59,2128.69,40,1
59,0,1,0,0,0,0,53,4,3,3,2716.03,4208.87,69,0
49,0,0,2,0,4,0,43,6,3,3,2874.31,4617.78,89,0
47,0,1,1,2,1,0,35,3,5,3,1438.28,2276.91,40,1
56,1,2,1,0,2,0,36,3,2,2,18776.44,4464.9,75,0
48,0,1,2,2,4,0,41,3,2,2,1438.16,4916.28,78,0
55,1,0,0,1,3,0,44,4,3,3,19793.6,2186.89,44,1
34,0,4,1,0,1,0,28,5,3,2,2472.01,4408.11,86,0
58,0,2,0,2,4,0,50,3,3,2,12362.24,4537.51,72,0
39,0,2,3,2,1,0,29,5,2,3,1438.21,4983.04,53,0
47,0,4,1,2,0,0,37,4,3,3,3189.04,4805.75,76,0
47,0,2,2,0,0,0,41,4,2,2,2092.05,5124.83,70,0
37,0,2,0,2,1,0,26,3,3,2,2946.75,5259.57,89,0
41,0,4,2,3,1,0,29,4,2,3,2430.06,4334.69,71,0
50,0,1,1,2,0,0,36,3,2,1,4143.92,3940.45,74,0
46,0,1,3,3,4,0,35,5,3,3,2197.93,1955.47,42,1
53,0,2,2,0,4,0,36,5,3,2,9314.39,3696.9,80,0
53,0,4,4,2,0,0,37,6,2,2,3719.68,2587.63,43,1
59,0,0,2,2,4,0,49,5,4,2,6996.99,2384.4,33,1
63,1,0,4,0,4,0,47,6,3,4,7306.56,2445.85,43,1
41,0,1,4,1,0,0,30,3,1,3,2029.03,3142.3,37,1
51,0,1,1,2,0,1,45,6,3,3,13199.44,1927.88,44,1
38,0,2,1,2,0,0,29,6,1,1,3304.21,5178.31,79,0
40,0,3,4,2,0,0,30,6,2,3,3125.38,4372.19,68,0
51,0,2,4,0,0,0,40,3,3,3,1438.09,4263.8,84,0
41,1,5,1,0,3,0,28,3,0,2,2491.9,1911.87,35,0
58,0,0,0,0,0,0,46,5,2,4,1977.36,2341.43,37,1
33,0,2,1,0,0,0,24,6,3,2,1806.85,2833.69,43,1
38,0,3,1,0,0,0,22,4,3,3,1938.79,4606.06,75,0
42,0,4,4,2,0,0,36,4,3,2,3188.86,4606.44,83,0
44,0,2,0,0,0,0,29,6,2,1,2288.69,4396.39,68,0
44,0,1,1,3,0,0,32,3,3,3,1780.33,4268.27,87,0
47,0,2,3,2,4,0,42,3,3,3,2373.93,4228.59,63,0
41,1,4,2,2,3,0,37,1,2,2,23250.63,2205.88,43,1
47,1,3,2,0,4,0,36,3,4,3,34516.77,2020.51,33,1
48,1,5,1,2,3,0,42,6,3,3,12882.14,4407.66,84,0
54,1,3,2,2,2,0,39,4,4,3,6348.62,4135.22,71,0
59,0,1,1,3,0,0,36,5,3,1,2621.38,4955.06,78,0
33,0,2,2,3,1,0,22,4,2,2,1843.4,2077.36,61,1
44,0,4,3,0,0,0,31,3,2,3,3228.91,4524.04,70,0
43,0,4,1,0,1,0,35,5,2,2,2303.44,4469.83,80,0
42,1,2,2,0,3,0,30,4,1,2,29195.88,4411.65,67,0
41,0,2,1,2,1,0,36,5,4,2,2990.12,2265.5,41,1
55,0,3,0,0,1,0,42,3,2,3,2873.41,4563.83,72,0
50,1,0,4,2,3,0,36,5,3,1,28253.49,4525.49,67,0
53,0,3,1,2,4,0,45,6,3,1,1882.72,5221.29,87,0
33,1,2,0,2,3,0,23,6,2,2,1630.55,4426.31,91,0
51,1,2,2,0,3,0,36,3,2,1,4546.8,3739.87,53,0
58,0,2,0,0,4,0,46,6,2,2,2395.06,4983.88,84,0
45,1,3,0,3,3,0,36,4,2,3,3845.79,2174.34,39,1
56,0,3,1,0,0,0,36,4,2,2,2836.95,4192.86,90,0
44,0,2,0,0,0,0,31,3,3,3,1506.21,2312.9,44,1
48,0,5,1,0,0,0,38,5,2,3,1605.94,4495.49,67,0
53,1,1,0,0,3,0,36,3,2,2,11778.08,2147.38,44,1
55,0,1,0,2,0,0,36,5,1,1,2747.64,5032.16,84,0
49,1,3,3,2,2,0,39,5,3,3,2501.99,4837.49,87,0
64,1,1,1,0,0,0,52,5,2,3,2563.08,3942.9,84,0
47,1,3,2,0,2,0,36,3,4,2,1659.92,1920.59,39,1
56,0,2,2,2,4,0,43,6,2,3,3068.17,4611.3,73,0
60,0,0,3,1,0,0,50,5,2,3,3426.55,4467.41,69,0
59,0,1,1,0,0,0,49,4,4,3,3214.4,2720.36,53,1
50,1,2,1,2,3,0,31,3,3,3,12906.08,2078.4,62,1
59,0,1,1,0,4,0,49,3,6,4,8708.9,2508.71,49,1
52,1,2,2,2,3,0,41,6,3,4,7904.34,2094.84,32,1
48,0,2,4,1,4,0,37,6,0,2,4549.31,4782.31,88,0
46,0,3,3,2,0,0,36,5,2,2,1438.2,2445.83,39,1
49,0,3,0,2,0,0,36,3,3,1,4476.6,4603.51,87,0
44,0,3,3,1,4,0,38,5,2,3,2002.12,3406.15,62,0
40,1,4,0,2,3,0,21,3,3,2,11502.66,4786.63,85,0
44,1,4,4,2,4,0,39,4,2,3,7924.76,2393.42,37,1
39,1,1,1,0,4,0,28,4,2,2,16199.34,4254.58,82,0
43,1,2,2,1,3,0,34,5,2,3,1452.4,4571.05,72,0
37,0,3,0,0,4,0,18,4,3,1,2179.94,2568.22,48,1
35,1,3,4,2,3,0,30,5,4,3,13590.95,2137.59,52,1
31,0,1,2,0,0,0,20,3,2,1,1695.35,2428.79,43,1
53,0,4,1,2,0,0,46,6,3,3,4430.01,4833.01,82,0
49,0,3,1,2,0,0,35,3,3,3,2919.36,4937.9,75,0
49,0,2,1,2,0,0,39,3,3,3,2796.27,4869.37,78,0
41,0,2,1,2,0,0,31,3,3,3,2580.66,2981.84,40,1
43,1,1,0,0,2,0,31,5,2,3,2834.0,4581.15,70,0
44,0,3,2,1,0,0,24,4,2,1,2617.64,4400.01,60,0
48,0,4,1,0,0,0,41,3,2,3,1522.59,5005.4,77,0
41,1,4,1,3,1,1,32,4,4,2,16509.59,1740.01,43,1
40,1,4,0,3,1,0,32,1,3,2,7316.07,1849.77,50,1
44,0,2,2,0,4,0,37,5,2,1,7627.54,4349.94,75,0
44,1,3,2,2,1,0,36,4,3,2,9465.76,3675.56,59,0
48,1,3,3,2,0,0,36,3,2,1,8795.45,4681.37,74,0
40,1,2,2,0,2,0,27,6,3,2,12283.85,1993.22,41,1
34,0,2,3,0,0,0,20,5,3,2,2715.97,4177.55,68,0
44,0,3,2,2,4,0,25,6,3,1,19897.72,3979.45,63,0
44,0,2,2,0,0,0,36,5,2,2,2097.77,5059.88,79,0
41,0,2,1,0,0,0,30,3,2,2,3028.67,4727.71,78,0
34,0,2,3,0,0,0,22,5,0,2,1695.77,4905.31,91,0
41,0,3,1,2,0,0,33,6,5,3,1438.64,1813.87,51,1
37,0,1,1,0,0,0,28,4,3,3,1438.43,5136.68,76,0
55,1,2,2,1,4,0,50,5,3,4,24250.16,2153.1,41,1
49,0,2,1,0,4,0,38,6,3,3,5076.52,4115.24,72,0
40,0,2,1,0,4,0,27,4,3,2,4438.83,3895.89,75,0
36,0,3,3,0,0,0,36,5,3,2,1964.52,4240.79,60,0
53,0,0,0,0,0,0,44,4,1,1,1904.37,4798.33,85,0
46,0,1,1,2,1,0,26,6,0,3,2933.49,4956.36,92,0
55,0,0,1,0,4,0,44,6,3,1,18202.51,3551.35,68,0
47,1,5,1,2,3,1,36,3,1,3,34516.15,3756.56,67,0
52,0,3,1,2,0,0,44,5,3,5,2421.82,4219.38,69,0
44,0,2,4,1,0,0,34,3,2,1,2406.31,4625.76,91,0
51,0,2,0,0,1,0,37,5,1,1,2621.17,4885.61,74,0
34,0,0,2,2,0,0,26,5,1,3,2291.43,5409.86,82,0
46,0,4,0,3,1,0,38,6,0,2,3645.09,4680.95,87,0
37,0,2,1,0,1,0,24,4,1,3,3375.72,4341.01,64,0
47,1,3,2,0,4,0,42,5,2,3,8856.83,5072.71,77,0
36,0,5,2,0,0,0,24,3,1,1,2980.34,4132.4,70,0
47,1,3,2,0,2,0,36,3,2,3,17656.93,4633.91,71,0
57,0,2,2,0,0,0,50,5,3,0,2475.75,2574.99,43,1
46,0,4,0,0,0,0,33,3,2,2,3942.97,4623.0,71,0
57,0,1,1,0,0,0,36,4,3,2,1771.78,4813.03,84,0
45,0,3,1,1,4,0,37,5,6,2,17678.79,2566.63,49,1
50,1,1,1,2,4,0,43,4,3,5,20958.85,4425.1,78,0
53,0,4,1,0,0,0,46,4,2,1,4117.89,5218.18,88,0
43,0,2,1,0,1,1,39,3,2,1,18524.2,4496.51,64,0
36,1,4,4,2,0,0,26,5,1,1,2222.24,4095.71,88,0
56,0,2,3,2,0,0,46,5,3,3,3119.7,4168.5,63,0
46,1,3,3,2,1,0,34,5,2,1,1611.27,4444.07,78,0
53,0,1,1,1,0,0,44,3,3,3,4090.59,2016.37,49,1
55,1,0,2,0,2,0,36,3,3,3,1467.1,4226.83,74,0
52,0,1,1,2,1,0,46,5,2,1,2442.62,4535.09,85,0
53,0,1,0,2,1,0,44,3,3,3,1816.93,2474.78,44,1
40,0,3,0,0,0,0,27,3,3,3,1438.09,4332.77,78,0
42,1,4,1,0,2,0,35,3,1,3,14958.84,4038.79,68,0
43,0,2,1,2,4,0,25,4,4,2,21961.25,2237.14,39,1
40,0,3,2,0,0,0,30,5,2,1,1625.06,3968.01,73,0
49,0,0,4,2,0,0,36,6,3,3,3007.36,4423.4,67,0
47,1,3,2,2,4,0,28,3,2,2,11629.18,3752.19,78,0
42,0,2,1,3,0,0,32,3,3,3,1507.51,2528.67,41,1
45,0,3,0,0,4,0,36,6,2,1,3111.29,4478.28,56,0
60,1,1,1,0,1,0,54,6,3,3,1848.63,4757.38,75,0
44,0,1,1,0,1,0,38,3,5,2,4142.93,2104.46,44,1
46,1,4,0,0,3,0,36,6,2,1,1438.36,4461.11,71,0
45,0,4,2,0,0,0,39,6,3,2,2202.49,4531.18,77,0
42,1,4,1,2,2,0,36,4,3,2,3591.38,5079.49,80,0
49,1,3,3,2,4,0,43,5,3,3,4781.48,2451.39,50,1
58,0,0,2,2,0,0,36,3,3,3,3832.54,4741.15,88,0
53,1,3,0,2,4,0,44,4,0,2,9025.61,4412.93,87,0
44,1,2,2,0,1,0,28,3,2,1,11627.98,3264.6,67,0
61,0,1,3,2,4,0,46,6,2,2,5686.66,4338.69,67,0
49,0,1,2,2,0,0,40,5,3,1,2636.14,4056.81,67,0
37,0,4,0,0,0,0,36,6,3,2,1438.48,4815.88,84,0
43,0,5,0,0,0,0,33,6,2,2,4976.06,4317.72,69,0
38,0,3,0,0,4,0,24,6,3,3,13951.64,4576.27,70,0
44,1,4,0,0,2,0,40,4,2,3,14370.46,4510.32,79,0
60,1,1,0,0,1,1,49,5,2,2,21681.46,3844.29,75,0
59,0,0,4,0,1,0,40,5,3,3,2634.66,4190.97,71,0
37,0,2,0,0,1,0,27,4,2,1,2204.08,4555.01,82,0
48,0,1,2,3,1,0,36,3,3,1,2447.24,4228.8,82,0
60,0,0,2,0,4,0,36,3,2,3,3068.05,4533.88,79,0
48,0,3,1,0,0,0,43,3,4,3,1502.13,2204.15,36,1
39,0,3,2,0,4,0,25,5,3,3,4181.11,3955.9,74,0
52,0,3,0,2,0,0,48,4,2,2,3136.19,4528.93,81,0
42,0,4,0,2,0,0,35,4,2,2,4478.43,3879.92,76,0
60,0,1,2,0,4,0,50,3,3,6,7359.36,2869.32,43,1
52,1,4,1,0,1,0,46,3,2,3,13090.14,3851.47,78,0
44,0,1,0,2,1,0,35,6,2,2,6849.0,3770.92,82,0
36,0,4,2,2,0,0,36,5,0,3,4228.91,4356.2,74,0
49,0,3,1,2,1,0,36,3,2,3,5678.74,5092.77,70,0
42,0,2,0,2,0,0,31,3,2,5,3964.99,4580.34,75,0
48,1,3,1,2,3,0,37,5,4,2,7970.92,1263.86,27,1
36,0,0,3,3,4,0,26,5,3,3,4692.7,4281.02,69,0
45,0,3,2,1,0,0,32,3,2,2,1942.15,1853.39,31,1
40,1,4,1,1,1,0,28,1,3,2,5821.41,2011.95,42,1
48,0,4,4,3,0,0,43,4,3,1,2357.28,4534.8,75,0
54,0,0,2,2,4,0,36,3,2,1,8294.31,4136.57,77,0
32,0,3,4,2,1,0,26,4,3,3,3174.94,4508.32,83,0
34,0,3,2,0,0,0,36,4,3,3,1438.08,4302.23,74,0
46,0,2,3,1,0,0,31,6,2,1,1852.0,4486.62,61,0
47,1,3,2,0,1,0,39,4,1,3,1809.88,2169.13,49,1
48,0,1,1,1,1,0,38,4,2,1,3503.53,4671.22,93,0
52,1,5,4,0,1,1,39,4,2,2,17835.42,4258.71,58,0
45,1,2,2,2,4,0,36,6,3,2,3383.67,4897.66,75,0
46,0,4,2,0,0,0,39,4,3,2,7128.35,3534.32,70,0
36,0,1,1,2,0,0,22,5,3,2,1438.78,3959.69,59,0
42,0,3,0,2,0,0,33,6,2,3,3815.23,4430.07,94,0
39,0,3,1,2,0,0,27,3,2,3,1902.97,4203.58,69,0
43,0,1,2,1,0,0,36,5,3,2,2077.23,4226.35,75,0
48,0,2,4,2,0,0,36,4,4,3,2514.42,2603.06,53,1
56,1,4,0,0,3,0,40,4,3,3,34516.57,4714.47,82,0
45,0,5,1,0,0,0,38,3,0,3,2144.27,3859.77,55,0
65,0,0,0,0,0,0,56,3,2,3,5951.77,4554.9,83,0
54,0,3,0,1,4,0,36,3,3,5,4806.13,4674.94,87,0
42,0,3,1,0,4,0,34,3,3,3,16612.44,4697.31,94,0
53,0,1,1,2,1,0,47,6,2,2,2799.05,4116.47,88,0
63,1,0,2,0,1,1,54,4,3,3,18064.7,3434.34,71,0
49,0,4,1,2,0,0,34,3,3,1,2560.24,4783.39,86,0
42,0,3,2,2,0,0,36,6,2,2,5821.28,4591.21,70,0
43,0,5,2,0,0,0,36,4,2,3,2057.91,4321.39,76,0
49,0,5,0,1,0,0,42,5,3,2,1972.07,4715.38,66,0
44,1,3,0,2,2,0,36,6,3,2,2675.78,4149.49,79,0
48,1,3,1,2,1,0,33,3,2,1,6223.89,4518.21,79,0
44,0,4,0,0,4,0,37,3,3,3,7632.93,4498.59,86,0
55,0,1,2,3,0,0,36,5,1,2,3258.28,4960.55,77,0
46,1,3,0,0,2,1,29,4,3,3,34516.13,3754.73,53,0
49,0,1,0,1,1,0,43,3,2,3,3054.25,4460.82,88,0
35,0,2,4,0,0,0,30,5,1,1,1438.33,4006.88,72,0
50,1,3,2,0,4,0,36,1,3,2,7970.04,1872.48,41,1
55,0,1,2,0,0,0,36,5,3,2,1836.01,2400.54,34,1
47,1,3,1,3,4,0,36,3,3,2,9397.34,5265.46,98,0
60,0,0,2,2,0,0,36,4,3,2,1601.97,4919.65,69,0
45,1,4,0,2,3,0,36,3,3,2,34516.54,3785.75,64,0
51,0,1,0,2,0,0,43,5,3,1,1822.23,5210.97,73,0
41,1,4,0,2,0,0,30,3,2,2,1614.69,4293.04,87,0
54,0,4,2,2,0,0,41,3,0,2,1491.03,4365.02,71,0
28,0,1,1,1,0,0,23,4,3,1,2543.12,3864.24,64,0
50,0,2,3,1,0,0,36,3,3,2,3462.63,4635.85,65,0
44,0,3,1,2,0,0,36,3,1,3,1699.07,5495.08,87,0
46,0,3,1,2,4,0,40,3,3,4,13095.75,1552.05,32,1
47,1,5,2,0,2,0,32,6,3,2,8823.84,4674.46,85,0
48,1,1,2,2,2,0,42,6,1,1,4429.37,4386.17,63,0
58,0,4,0,2,4,0,48,1,3,4,5396.72,2107.05,39,1
65,0,0,0,0,1,0,53,4,3,1,2418.5,3918.49,74,0
56,0,1,1,0,0,0,47,5,3,2,2086.77,5774.74,84,0
48,0,3,1,0,1,0,41,5,3,3,1899.41,2434.75,45,1
43,1,5,1,0,1,0,31,4,2,1,7564.58,4743.52,82,0
41,1,2,1,2,2,0,31,3,2,2,13116.42,4800.29,61,0
35,0,4,4,2,0,0,36,3,3,1,1438.12,5062.77,80,0
48,0,3,0,2,0,0,36,4,2,1,3716.3,4833.89,73,0
50,0,1,2,2,0,0,36,3,3,5,3069.64,4351.92,74,0
51,0,1,0,0,0,0,33,6,3,3,2006.78,2760.72,38,1
45,0,4,0,2,1,0,36,5,1,2,2948.38,3635.66,79,0
47,0,3,2,0,0,0,38,4,3,2,1438.75,3511.07,64,0
35,0,1,2,2,0,0,36,3,3,2,1438.95,4321.92,83,0
58,0,3,1,2,1,0,46,5,1,3,4669.86,4363.11,73,0
48,0,2,1,2,0,1,35,5,2,2,13994.66,3299.38,63,0
57,1,2,1,0,4,0,51,3,3,5,8760.09,2460.87,39,1
53,0,1,0,2,0,0,36,3,2,2,1688.98,4375.24,69,0
46,0,2,3,2,4,0,27,6,3,3,9881.38,4725.53,85,0
39,1,4,1,0,2,0,26,6,0,2,4534.13,4211.38,66,0
57,0,4,2,0,0,0,51,5,3,3,3545.09,3691.66,69,0
57,0,2,3,0,0,0,49,4,2,2,1857.94,4681.96,71,0
56,0,4,2,0,4,0,51,5,1,1,3334.45,4284.2,73,0
55,0,3,2,0,1,0,32,5,4,3,2496.19,2590.45,50,1
41,0,3,3,2,0,0,37,3,2,1,1438.58,4053.64,66,0
45,0,4,4,2,0,0,27,3,2,2,1438.73,2429.19,38,1
52,1,3,1,0,2,0,46,4,2,2,9357.37,4173.08,77,0
40,0,2,1,2,0,0,36,3,3,2,2423.57,4258.14,80,0
45,0,1,1,0,1,0,36,5,2,2,1936.59,4773.66,80,0
43,1,1,1,1,2,0,25,4,3,3,1783.16,3861.42,81,0
59,0,0,2,2,0,0,36,4,2,1,1438.25,4155.93,62,0
56,0,2,1,0,0,0,46,4,3,1,1438.48,4333.96,84,0
44,0,2,4,2,0,1,36,6,2,3,10580.95,4721.57,81,0
54,0,2,2,0,0,0,48,5,2,3,4597.87,3507.15,68,0
49,0,4,0,2,0,0,44,4,3,2,1656.6,4408.65,79,0
39,0,0,0,0,0,0,23,5,2,3,3279.41,5048.09,75,0
49,0,3,3,2,1,0,44,6,3,2,2578.62,4683.86,89,0
44,0,4,1,2,1,0,30,3,3,3,4068.53,5161.13,83,0
42,0,4,1,2,0,0,36,5,3,2,2128.62,2289.11,41,1
45,0,2,4,2,0,0,31,4,4,3,2704.39,2362.74,39,1
38,0,3,4,3,0,0,29,4,0,1,1878.92,4650.21,71,0
46,0,3,3,2,4,0,40,3,3,3,10600.55,4697.6,67,0
58,0,0,2,1,0,0,36,3,6,2,9909.58,1844.71,41,1
57,0,1,1,2,0,0,50,3,3,2,1665.66,4420.63,86,0
50,1,1,1,1,4,0,42,1,2,3,1656.44,2073.06,44,1
53,1,1,0,3,3,0,36,3,4,3,14111.49,2950.2,64,0
52,0,1,1,2,0,0,42,4,3,2,2012.98,3822.58,68,0
43,0,2,4,2,0,0,31,6,1,1,2837.82,4279.05,83,0
40,0,3,1,0,0,0,28,6,2,2,1709.53,4981.71,79,0
49,0,1,2,2,0,0,31,5,1,2,5714.13,4331.79,85,0
41,1,3,2,2,2,0,32,4,3,1,5071.88,3358.66,62,0
51,1,3,2,2,3,0,44,3,3,3,24028.18,3531.73,73,0
31,0,2,4,3,4,0,13,5,3,3,13882.64,4798.31,82,0
49,0,3,1,3,1,0,41,3,2,2,3585.84,4399.46,78,0
40,1,3,2,0,3,0,34,4,2,2,9124.06,4564.56,65,0
45,0,4,1,2,4,0,35,4,2,2,2705.37,4749.56,80,0
56,0,1,1,0,0,0,36,4,2,3,1936.3,4578.11,70,0
49,1,3,0,2,3,0,41,5,3,2,8051.89,4370.91,83,0
36,0,1,1,2,1,0,36,5,3,1,3635.56,4045.94,62,0
46,0,1,0,2,0,0,37,4,2,2,2532.5,4143.84,71,0
54,0,4,2,2,0,0,41,3,3,1,2028.24,4030.48,78,0
42,0,4,4,2,0,0,24,3,3,2,4304.11,1788.47,36,1
46,0,3,1,3,4,0,39,4,2,1,6644.95,4659.01,76,0
45,0,5,2,2,0,0,33,3,3,1,1830.85,4838.21,71,0
37,1,2,2,2,4,0,23,4,3,3,7607.75,4495.12,77,0
55,0,3,1,0,0,0,36,3,5,3,2060.43,1976.52,44,1
49,0,2,0,0,0,0,40,3,2,2,1438.21,4457.09,84,0
41,1,4,0,0,2,0,28,4,3,3,3126.83,3662.96,74,0
47,0,4,4,0,1,0,27,4,3,6,6885.52,3804.02,67,0
42,1,4,0,3,2,0,36,4,4,3,1871.13,2593.41,48,1
31,0,0,1,0,0,0,17,4,3,2,2787.48,4358.51,89,0
50,1,2,4,2,3,0,45,6,2,3,1867.17,4097.41,70,0
41,0,3,2,2,0,0,32,3,3,2,1438.82,1852.41,38,1
47,0,4,1,0,0,0,40,6,3,4,2473.14,2133.94,44,1
40,1,4,4,0,1,0,30,6,2,3,4640.52,3870.02,70,0
47,0,4,0,2,0,0,29,6,0,3,2712.14,5201.31,82,0
46,0,3,1,3,4,0,30,3,1,2,8869.37,1935.49,40,1
51,0,4,1,2,4,0,41,2,5,3,3853.31,2443.42,38,1
53,0,3,3,2,0,0,43,4,3,2,1438.03,4606.89,86,0
50,1,3,4,1,2,0,36,3,3,2,14409.54,2351.31,39,1
59,0,1,0,0,1,0,36,5,3,3,1665.23,2748.99,40,1
43,0,3,1,2,0,0,31,6,3,1,2639.6,4892.75,85,0
59,0,2,0,2,0,0,48,6,1,1,2338.25,3964.02,69,0
51,0,1,1,2,0,0,40,3,0,3,2774.16,4802.18,91,0
57,0,1,3,0,4,0,46,6,1,1,4283.18,4689.87,65,0
47,0,4,2,0,4,0,42,3,3,4,6263.36,2613.73,50,1
35,0,2,1,0,0,0,23,6,3,3,2317.84,4161.6,71,0
55,0,2,3,1,0,0,43,5,1,2,2239.33,4540.87,73,0
41,0,1,3,2,0,0,32,6,3,3,2225.22,4917.39,84,0
51,0,3,1,0,0,0,41,6,3,2,1519.9,4927.59,73,0
48,0,5,2,2,4,0,36,4,3,2,5495.18,5125.71,85,0
51,0,3,1,2,0,0,35,6,1,1,2141.74,4317.79,64,0
43,0,2,0,2,0,0,29,4,2,1,2617.0,5219.27,63,0
39,0,3,1,1,0,0,25,3,1,1,5494.16,3566.09,81,0
52,0,3,0,2,0,0,40,3,1,5,2003.13,2343.09,42,1
47,0,4,2,0,0,0,36,3,2,1,2092.5,4130.52,80,0
44,1,0,0,0,2,0,36,6,2,3,6606.3,4493.44,68,0
42,0,4,3,2,4,0,23,3,2,3,7102.78,4083.26,68,0
51,0,2,2,2,0,1,36,6,3,2,13812.87,3723.03,56,0
56,1,1,1,0,2,0,36,5,2,3,7075.16,4160.2,75,0
44,1,1,3,0,1,0,40,6,2,1,4274.99,4820.04,60,0
47,0,3,0,0,0,0,31,5,3,1,2317.55,4894.18,89,0
51,0,2,2,0,0,0,36,3,3,3,1438.41,1939.4,49,1
47,1,4,0,2,3,0,37,5,3,3,2888.47,4345.11,75,0
44,0,4,3,0,4,0,34,4,2,1,12310.67,4176.82,76,0
48,1,4,2,2,2,0,36,4,3,3,1622.79,4164.16,66,0
